"Period_3y","ct","unshift_ct","mean_ct_months","unshift_mean_ct","sd_ct_months","ct_anomaly_months","ct_anomaly_days"
1,6.75679182307724,0.756791823077239,6.75328894138064,0.75328894138064,0.412060443163099,0.0035028816965994,0.106627718844486
2,6.0554944577267,0.0554944577266987,6.75328894138064,0.75328894138064,0.412060443163099,-0.697794483653941,-21.240864082426
3,6.30732508927229,0.307325089272295,6.75328894138064,0.75328894138064,0.412060443163099,-0.445963852108345,-13.575139658178
4,7.45988324128403,1.45988324128403,6.75328894138064,0.75328894138064,0.412060443163099,0.706594299903388,21.5087304890591
5,6.85652121033831,0.856521210338313,6.75328894138064,0.75328894138064,0.412060443163099,0.103232268957673,3.14239026707157
6,6.80291732137096,0.802917321370958,6.75328894138064,0.75328894138064,0.412060443163099,0.0496283799903185,1.5106878869053
7,6.94452267525283,0.944522675252825,6.75328894138064,0.75328894138064,0.412060443163099,0.191233733872186,5.82115485906933
8,6.55357235238176,0.553572352381763,6.75328894138064,0.75328894138064,0.412060443163099,-0.199716588998877,-6.07937296912581
9,7.04257230172163,1.04257230172163,6.75328894138064,0.75328894138064,0.412060443163099,0.289283360340995,8.80578548877988
