"Period_3y","ct","mean_ct_months","sd_ct_months","ct_anomaly_months","ct_anomaly_days"
1,6.70370790324966,6.75163771159909,0.429117145704079,-0.0479298083494371,-1.45898336615686
2,6.0323336224102,6.75163771159909,0.429117145704079,-0.719304089188897,-21.89561647491
3,6.34918512608396,6.75163771159909,0.429117145704079,-0.402452585515138,-12.2506567030808
4,7.49200904639865,6.75163771159909,0.429117145704079,0.740371334799558,22.5369034312985
5,6.79575204558819,6.75163771159909,0.429117145704079,0.0441143339890964,1.34284032662809
6,6.89279961802773,6.75163771159909,0.429117145704079,0.141161906428633,4.29696843168759
7,6.91768660916725,6.75163771159909,0.429117145704079,0.16604889756815,5.0545284419745
8,6.48173747062169,6.75163771159909,0.429117145704079,-0.269900240977406,-8.21576333535223
9,7.09952796284453,6.75163771159909,0.429117145704079,0.347890251245439,10.5897792479112
