"New_Decade","ct","mean_ct_months","sd_ct_months","ct_anomaly_months","ct_anomaly_days"
"1955",6.02103309946575,5.90076466426486,0.494887925982291,0.120268435200896,3.66097116751528
"1965",6.4409324979666,5.90076466426486,0.494887925982291,0.540167833701744,16.4427088578811
"1975",5.15795534779806,5.90076466426486,0.494887925982291,-0.742809316466799,-22.6111155932494
"1985",6.48907216500118,5.90076466426486,0.494887925982291,0.588307500736319,17.9080803224136
"1995",6.07465122315467,5.90076466426486,0.494887925982291,0.173886558889817,5.29310685260602
"2005",5.60586712853744,5.90076466426486,0.494887925982291,-0.294897535727421,-8.9766809875427
"2015",5.5158411879303,5.90076466426486,0.494887925982291,-0.384923476334558,-11.717070619624
