"scientific_name","Decade","ct","mean_ct_months","sd_ct_months","ct_anomaly_months","ct_anomaly_days","cor","group","trend_ddec"
"Brosmophycis marginata",1985,5.25139315943384,5.06928383106881,1.00456104205224,0.182109328365033,5.54340795543159,-0.535625387539508,"earlier",-0.758191205949374
"Brosmophycis marginata",1995,3.16846929397403,5.06928383106881,1.00456104205224,-1.90081453709478,-57.8607945091651,-0.535625387539508,"earlier",-0.758191205949374
"Brosmophycis marginata",2005,5.54529260593847,5.06928383106881,1.00456104205224,0.476008774869658,14.4897071070324,-0.535625387539508,"earlier",-0.758191205949374
"Brosmophycis marginata",2015,4.26591369495427,5.06928383106881,1.00456104205224,-0.803370136114535,-24.4545869433264,-0.535625387539508,"earlier",-0.758191205949374
"Ceratoscopelus townsendi",1955,6.60574155027189,6.72295127933208,0.429467710787215,-0.117209729060195,-3.56786415259234,-0.537579326917488,"earlier",-0.325322674567191
"Ceratoscopelus townsendi",1965,7.11984663902948,6.72295127933208,0.429467710787215,0.396895359697396,12.0814947491887,-0.537579326917488,"earlier",-0.325322674567191
"Ceratoscopelus townsendi",1975,6.72449350772589,6.72295127933208,0.429467710787215,0.00154222839380491,0.0469454323074215,-0.537579326917488,"earlier",-0.325322674567191
"Ceratoscopelus townsendi",1985,7.27678367602692,6.72295127933208,0.429467710787215,0.55383239669484,16.8586581553909,-0.537579326917488,"earlier",-0.325322674567191
"Ceratoscopelus townsendi",1995,6.92518487819879,6.72295127933208,0.429467710787215,0.202233598866712,6.15599074950272,-0.537579326917488,"earlier",-0.325322674567191
"Ceratoscopelus townsendi",2005,6.36205516744047,6.72295127933208,0.429467710787215,-0.36089611189161,-10.9856776459806,-0.537579326917488,"earlier",-0.325322674567191
"Ceratoscopelus townsendi",2015,6.04655353663113,6.72295127933208,0.429467710787215,-0.676397742700951,-20.589547287817,-0.537579326917488,"earlier",-0.325322674567191
"Chauliodus macouni",1955,5.66544334767569,5.54074336708485,0.61986926945253,0.124699980590846,3.79586740918537,0.0716338464412783,"no_change",0.0625690607406024
"Chauliodus macouni",1965,5.52617857918749,5.54074336708485,0.61986926945253,-0.0145647878973598,-0.443352143595633,0.0716338464412783,"no_change",0.0625690607406024
"Chauliodus macouni",1975,4.93235833681665,5.54074336708485,0.61986926945253,-0.608385030268195,-18.5192403213639,0.0716338464412783,"no_change",0.0625690607406024
"Chauliodus macouni",1985,5.20313019568509,5.54074336708485,0.61986926945253,-0.337613171399755,-10.2769449374085,0.0716338464412783,"no_change",0.0625690607406024
"Chauliodus macouni",1995,6.17043147537644,5.54074336708485,0.61986926945253,0.629688108291595,19.1677060163962,0.0716338464412783,"no_change",0.0625690607406024
"Chauliodus macouni",2005,6.47683414633534,5.54074336708485,0.61986926945253,0.936090779250495,28.4946033203851,0.0716338464412783,"no_change",0.0625690607406024
"Chauliodus macouni",2015,4.81082748851722,5.54074336708485,0.61986926945253,-0.729915878567624,-22.2186393435985,0.0716338464412783,"no_change",0.0625690607406024
"Chromis punctipinnis",1955,6.39280173751164,7.70689466694222,0.773001635175384,-1.31409292943058,-40.000988771867,0.463619625208854,"later",0.470906366058274
"Chromis punctipinnis",1965,7.80267343781922,7.70689466694222,0.773001635175384,0.0957787708770024,2.91550578549595,0.463619625208854,"later",0.470906366058274
"Chromis punctipinnis",1985,8.08418031454164,7.70689466694222,0.773001635175384,0.377285647599415,11.4845751129262,0.463619625208854,"later",0.470906366058274
"Chromis punctipinnis",1995,8.53480542620018,7.70689466694222,0.773001635175384,0.827910759257964,25.2016035118124,0.463619625208854,"later",0.470906366058274
"Chromis punctipinnis",2005,8.17376708642365,7.70689466694222,0.773001635175384,0.466872419481426,14.2115964490146,0.463619625208854,"later",0.470906366058274
"Chromis punctipinnis",2015,7.253139999157,7.70689466694222,0.773001635175384,-0.453754667785222,-13.8122920873822,0.463619625208854,"later",0.470906366058274
"Cololabis saira",1955,5.06043836805555,5.84921853374877,0.714331001589908,-0.788780165693213,-24.0104682437014,0.197347233099241,"no_change",0.19864232880127
"Cololabis saira",1965,5.75700870045574,5.84921853374877,0.714331001589908,-0.0922098332930288,-2.8068673254398,0.197347233099241,"no_change",0.19864232880127
"Cololabis saira",1975,5.58324343761237,5.84921853374877,0.714331001589908,-0.265975096136396,-8.09628192639189,0.197347233099241,"no_change",0.19864232880127
"Cololabis saira",1985,6.83965799115281,5.84921853374877,0.714331001589908,0.990439457404043,30.1489770833791,0.197347233099241,"no_change",0.19864232880127
"Cololabis saira",1995,6.2575377578846,5.84921853374877,0.714331001589908,0.408319224135829,12.4292371826946,0.197347233099241,"no_change",0.19864232880127
"Cololabis saira",2005,6.49169606709616,5.84921853374877,0.714331001589908,0.642477533347397,19.5570161150948,0.197347233099241,"no_change",0.19864232880127
"Cololabis saira",2015,4.95494741398414,5.84921853374877,0.714331001589908,-0.894271119764631,-27.2216128856354,0.197347233099241,"no_change",0.19864232880127
"Diogenichthys atlanticus",1955,8.79903847593943,6.79277725516332,1.08662167295384,2.00626122077611,61.0705915604248,-0.412128932202797,"earlier",-0.631033948848174
"Diogenichthys atlanticus",1965,6.42853937877887,6.79277725516332,1.08662167295384,-0.36423787638445,-11.0874009571426,-0.412128932202797,"earlier",-0.631033948848174
"Diogenichthys atlanticus",1975,6.41127890800225,6.79277725516332,1.08662167295384,-0.381498347161067,-11.6128096875829,-0.412128932202797,"earlier",-0.631033948848174
"Diogenichthys atlanticus",1985,6.96574927552272,6.79277725516332,1.08662167295384,0.172972020359396,5.26526829974,-0.412128932202797,"earlier",-0.631033948848174
"Diogenichthys atlanticus",1995,5.18594310581115,6.79277725516332,1.08662167295384,-1.60683414935217,-48.9120315062801,-0.412128932202797,"earlier",-0.631033948848174
"Diogenichthys atlanticus",2005,6.6016622079991,6.79277725516332,1.08662167295384,-0.191115047164218,-5.8175420356788,-0.412128932202797,"earlier",-0.631033948848174
"Diogenichthys atlanticus",2015,7.15722943408972,6.79277725516332,1.08662167295384,0.364452178926403,11.0939243265197,-0.412128932202797,"earlier",-0.631033948848174
"Electrona risso",1965,6.57580174927114,7.21877277827472,1.06477701038548,-0.642971029003585,-19.5720381228691,-0.127779064168162,"no_change",-0.221375214366544
"Electrona risso",1975,8.87607170693687,7.21877277827472,1.06477701038548,1.65729892866214,50.4481793884757,-0.127779064168162,"no_change",-0.221375214366544
"Electrona risso",1985,7.42968053889244,7.21877277827472,1.06477701038548,0.210907760617723,6.42003223320349,-0.127779064168162,"no_change",-0.221375214366544
"Electrona risso",1995,6.39260615266289,7.21877277827472,1.06477701038548,-0.826166625611833,-25.1485120836242,-0.127779064168162,"no_change",-0.221375214366544
"Electrona risso",2005,6.09673148531237,7.21877277827472,1.06477701038548,-1.12204129296235,-34.154936957774,-0.127779064168162,"no_change",-0.221375214366544
"Electrona risso",2015,7.94174503657262,7.21877277827472,1.06477701038548,0.722972258297901,22.0072755425881,-0.127779064168162,"no_change",-0.221375214366544
"Engraulis mordax",1955,4.54525534058529,3.88478860883407,0.646355945086266,0.660466731751217,20.1046073145071,0.208547508817166,"no_change",0.189940690180546
"Engraulis mordax",1965,3.71338965064148,3.88478860883407,0.646355945086266,-0.171398958192594,-5.21738428738255,0.208547508817166,"no_change",0.189940690180546
"Engraulis mordax",1975,2.75558749025584,3.88478860883407,0.646355945086266,-1.12920111857823,-34.3728820495214,0.208547508817166,"no_change",0.189940690180546
"Engraulis mordax",1985,3.51503600285959,3.88478860883407,0.646355945086266,-0.369752605974487,-11.2552693258634,0.208547508817166,"no_change",0.189940690180546
"Engraulis mordax",1995,3.89435478321059,3.88478860883407,0.646355945086266,0.00956617437651319,0.291194348021062,0.208547508817166,"no_change",0.189940690180546
"Engraulis mordax",2005,4.63875811536974,3.88478860883407,0.646355945086266,0.753969506535666,22.9508317789457,0.208547508817166,"no_change",0.189940690180546
"Engraulis mordax",2015,4.13113887891599,3.88478860883407,0.646355945086266,0.246350270081914,7.49890222129346,0.208547508817166,"no_change",0.189940690180546
"Girella nigricans",1955,4.97379310344827,6.07268609218146,0.904563358302173,-1.09889298873318,-33.4503025770381,0.539652889279628,"later",0.641424930162094
"Girella nigricans",1965,6.49293059125964,6.07268609218146,0.904563358302173,0.420244499078184,12.7922425519399,0.539652889279628,"later",0.641424930162094
"Girella nigricans",1985,5.97155023274934,6.07268609218146,0.904563358302173,-0.101135859432116,-3.07857556111361,0.539652889279628,"later",0.641424930162094
"Girella nigricans",1995,5.95149239005336,6.07268609218146,0.904563358302173,-0.121193702128092,-3.68913629277913,0.539652889279628,"later",0.641424930162094
"Girella nigricans",2005,5.45635601261289,6.07268609218146,0.904563358302173,-0.616330079568565,-18.7610876220671,0.539652889279628,"later",0.641424930162094
"Girella nigricans",2015,7.58999422296522,6.07268609218146,0.904563358302173,1.51730813078377,46.1868595010579,0.539652889279628,"later",0.641424930162094
"Glyptocephalus zachirus",1955,5.41736694677871,5.6104607307364,0.492659519423882,-0.193093783957692,-5.87777478367214,0.0798613737552993,"no_change",0.0554402159209339
"Glyptocephalus zachirus",1965,5.12794918330309,5.6104607307364,0.492659519423882,-0.482511547433317,-14.6876515038702,0.0798613737552993,"no_change",0.0554402159209339
"Glyptocephalus zachirus",1975,6.24599480050581,5.6104607307364,0.492659519423882,0.635534069769408,19.3456570837808,0.0798613737552993,"no_change",0.0554402159209339
"Glyptocephalus zachirus",1985,5.2874598464108,5.6104607307364,0.492659519423882,-0.323000884325604,-9.83214691887139,0.0798613737552993,"no_change",0.0554402159209339
"Glyptocephalus zachirus",1995,6.30836918997315,5.6104607307364,0.492659519423882,0.697908459236752,21.2443334991667,0.0798613737552993,"no_change",0.0554402159209339
"Glyptocephalus zachirus",2005,5.70266806275612,5.6104607307364,0.492659519423882,0.0922073320197185,2.80679118668023,0.0798613737552993,"no_change",0.0554402159209339
"Glyptocephalus zachirus",2015,5.18341708542714,5.6104607307364,0.492659519423882,-0.427043645309265,-12.999208563214,0.0798613737552993,"no_change",0.0554402159209339
"Hippoglossina stomata",1965,4.546875,4.59751795567758,0.857087962596283,-0.0506429556775823,-1.5415715708256,0.0991631381423131,"no_change",0.134499120311409
"Hippoglossina stomata",1985,5.04101610549114,4.59751795567758,0.857087962596283,0.443498149813561,13.5000836803248,0.0991631381423131,"no_change",0.134499120311409
"Hippoglossina stomata",1995,3.25086699723467,4.59751795567758,0.857087962596283,-1.34665095844291,-40.9920551750023,0.0991631381423131,"no_change",0.134499120311409
"Hippoglossina stomata",2005,5.55960229723704,4.59751795567758,0.857087962596283,0.962084341559454,29.2858473570698,0.0991631381423131,"no_change",0.134499120311409
"Hippoglossina stomata",2015,4.58922937842507,4.59751795567758,0.857087962596283,-0.00828857725251808,-0.25230429156665,0.0991631381423131,"no_change",0.134499120311409
"Hypsypops rubicundus",1955,7,7.26551088046157,0.714049536633462,-0.265510880461572,-8.08215120125025,-0.460514916135297,"earlier",-0.386704557101153
"Hypsypops rubicundus",1965,8.52501795547043,7.26551088046157,0.714049536633462,1.25950707500886,38.3393953632697,-0.460514916135297,"earlier",-0.386704557101153
"Hypsypops rubicundus",1995,6.74834437086093,7.26551088046157,0.714049536633462,-0.517166509600644,-15.7425485522436,-0.460514916135297,"earlier",-0.386704557101153
"Hypsypops rubicundus",2005,7,7.26551088046157,0.714049536633462,-0.265510880461571,-8.08215120125023,-0.460514916135297,"earlier",-0.386704557101153
"Hypsypops rubicundus",2015,7.0541920759765,7.26551088046157,0.714049536633462,-0.211318804485073,-6.43254440852561,-0.460514916135297,"earlier",-0.386704557101153
"Icichthys lockingtoni",1955,5.5660555575546,4.40925548053491,0.860658382298492,1.15680007701969,35.2129943444794,-0.940422901824657,"earlier",-1.14049991518826
"Icichthys lockingtoni",1965,4.70304244111733,4.40925548053491,0.860658382298492,0.293786960582413,8.94287508012867,-0.940422901824657,"earlier",-1.14049991518826
"Icichthys lockingtoni",1975,4.90930594807839,4.40925548053491,0.860658382298492,0.500050467543478,15.2215362320235,-0.940422901824657,"earlier",-1.14049991518826
"Icichthys lockingtoni",1985,4.82914401265301,4.40925548053491,0.860658382298492,0.419888532118094,12.7814069176748,-0.940422901824657,"earlier",-1.14049991518826
"Icichthys lockingtoni",1995,4.25639227836345,4.40925548053491,0.860658382298492,-0.152863202171462,-4.6531558740993,-0.940422901824657,"earlier",-1.14049991518826
"Icichthys lockingtoni",2005,3.53617995005789,4.40925548053491,0.860658382298492,-0.873075530477025,-26.5764191477206,-0.940422901824657,"earlier",-1.14049991518826
"Icichthys lockingtoni",2015,3.06466817591972,4.40925548053491,0.860658382298492,-1.34458730461519,-40.9292375524863,-0.940422901824657,"earlier",-1.14049991518826
"Idiacanthus antrostomus",1955,7.69307313303062,7.83731681459731,0.662304206704258,-0.144243681566685,-4.3907776668899,0.308208871772018,"no_change",0.28763644124622
"Idiacanthus antrostomus",1965,7.63909690259983,7.83731681459731,0.662304206704258,-0.198219911997483,-6.03381412120338,0.308208871772018,"no_change",0.28763644124622
"Idiacanthus antrostomus",1975,6.65286672766087,7.83731681459731,0.662304206704258,-1.18445008693643,-36.0546606463451,0.308208871772018,"no_change",0.28763644124622
"Idiacanthus antrostomus",1985,8.8172532215463,7.83731681459731,0.662304206704258,0.979936406948994,29.8292642275274,0.308208871772018,"no_change",0.28763644124622
"Idiacanthus antrostomus",1995,8.26985501555896,7.83731681459731,0.662304206704258,0.43253820096165,13.1664628372726,0.308208871772018,"no_change",0.28763644124622
"Idiacanthus antrostomus",2005,7.9809914954996,7.83731681459731,0.662304206704258,0.143674680902289,4.37345728666568,0.308208871772018,"no_change",0.28763644124622
"Idiacanthus antrostomus",2015,7.80808120628498,7.83731681459731,0.662304206704258,-0.0292356083123293,-0.889931917027304,0.308208871772018,"no_change",0.28763644124622
"Lampadena urophaos",1955,7.26552730304294,7.83588347957203,0.817033026377647,-0.57035617652909,-17.3616420135455,0.014409514717429,"no_change",0.016589382647821
"Lampadena urophaos",1965,8.18100189035917,7.83588347957203,0.817033026377647,0.345118410787143,10.5054044243606,0.014409514717429,"no_change",0.016589382647821
"Lampadena urophaos",1975,7,7.83588347957203,0.817033026377647,-0.835883479572026,-25.4442931181725,0.014409514717429,"no_change",0.016589382647821
"Lampadena urophaos",1985,9.09039319010944,7.83588347957203,0.817033026377647,1.25450971053742,38.187275588759,0.014409514717429,"no_change",0.016589382647821
"Lampadena urophaos",1995,8.69091975942497,7.83588347957203,0.817033026377647,0.85503627985294,26.0273043587235,0.014409514717429,"no_change",0.016589382647821
"Lampadena urophaos",2005,7.24976455076286,7.83588347957203,0.817033026377647,-0.586118928809171,-17.8414601929512,0.014409514717429,"no_change",0.016589382647821
"Lampadena urophaos",2015,7.37357766330482,7.83588347957203,0.817033026377647,-0.462305816267211,-14.0725890471739,0.014409514717429,"no_change",0.016589382647821
"Leuroglossus stilbius",1955,9.82139191649324,8.39816043988949,0.668896834760553,1.42323147660375,43.3231661478182,-0.426635462064701,"earlier",-0.402121551743017
"Leuroglossus stilbius",1965,7.92893994512927,8.39816043988949,0.668896834760553,-0.469220494760222,-14.2830718605012,-0.426635462064701,"earlier",-0.402121551743017
"Leuroglossus stilbius",1975,7.795197822536,8.39816043988949,0.668896834760553,-0.602962617353489,-18.3541820722402,-0.426635462064701,"earlier",-0.402121551743017
"Leuroglossus stilbius",1985,8.48096613245129,8.39816043988949,0.668896834760553,0.0828056925618057,2.52060528158137,-0.426635462064701,"earlier",-0.402121551743017
"Leuroglossus stilbius",1995,8.29761796635819,8.39816043988949,0.668896834760553,-0.100542473531297,-3.06051289429267,-0.426635462064701,"earlier",-0.402121551743017
"Leuroglossus stilbius",2005,8.26827657446375,8.39816043988949,0.668896834760553,-0.129883865425741,-3.95366486355956,-0.426635462064701,"earlier",-0.402121551743017
"Leuroglossus stilbius",2015,8.19473272179468,8.39816043988949,0.668896834760553,-0.203427718094806,-6.1923397388059,-0.426635462064701,"earlier",-0.402121551743017
"Lipolagus ochotensis",1955,9.80608669672443,8.39579475007326,0.715025151145134,1.41029194665117,42.9292868560617,-0.381645296825427,"earlier",-0.384523149520285
"Lipolagus ochotensis",1965,8.19300970982487,8.39579475007326,0.715025151145134,-0.20278504024839,-6.17277662516099,-0.381645296825427,"earlier",-0.384523149520285
"Lipolagus ochotensis",1975,7.40870400432123,8.39579475007326,0.715025151145134,-0.987090745752021,-30.0470423006915,-0.381645296825427,"earlier",-0.384523149520285
"Lipolagus ochotensis",1985,8.51380400041925,8.39579475007326,0.715025151145134,0.118009250345994,3.59220158053204,-0.381645296825427,"earlier",-0.384523149520285
"Lipolagus ochotensis",1995,8.33643878680124,8.39579475007326,0.715025151145134,-0.0593559632720115,-1.80679552200003,-0.381645296825427,"earlier",-0.384523149520285
"Lipolagus ochotensis",2005,8.19802206151481,8.39579475007326,0.715025151145134,-0.197772688558446,-6.02020063971911,-0.381645296825427,"earlier",-0.384523149520285
"Lipolagus ochotensis",2015,8.31449799090695,8.39579475007326,0.715025151145134,-0.0812967591663014,-2.47467334902222,-0.381645296825427,"earlier",-0.384523149520285
"Lyopsetta exilis",1955,4.52277209697485,3.73637072924267,0.513170699355194,0.78640136773218,23.9380576337676,0.0734157378863719,"no_change",0.0530875003857354
"Lyopsetta exilis",1965,3.23028982182458,3.73637072924267,0.513170699355194,-0.506080907418089,-15.4051028218066,0.0734157378863719,"no_change",0.0530875003857354
"Lyopsetta exilis",1975,3.20094188994103,3.73637072924267,0.513170699355194,-0.535428839301639,-16.2984538683419,0.0734157378863719,"no_change",0.0530875003857354
"Lyopsetta exilis",1985,3.54800121460862,3.73637072924267,0.513170699355194,-0.188369514634041,-5.73396802546022,0.0734157378863719,"no_change",0.0530875003857354
"Lyopsetta exilis",1995,3.48084875164562,3.73637072924267,0.513170699355194,-0.255521977597045,-7.77808899805404,0.0734157378863719,"no_change",0.0530875003857354
"Lyopsetta exilis",2005,4.27791362491526,3.73637072924267,0.513170699355194,0.541542895672591,16.4845657442737,0.0734157378863719,"no_change",0.0530875003857354
"Lyopsetta exilis",2015,3.89382770478871,3.73637072924267,0.513170699355194,0.157456975546042,4.7929903356215,0.0734157378863719,"no_change",0.0530875003857354
"Medialuna californiensis",1965,7.00606520090978,6.41136676947102,1.03294654577099,0.59469843143876,18.1026202529959,-0.355445892554423,"earlier",-0.59739553676022
"Medialuna californiensis",1975,7,6.41136676947102,1.03294654577099,0.588633230528981,17.9179955373022,-0.355445892554423,"earlier",-0.59739553676022
"Medialuna californiensis",1985,5,6.41136676947102,1.03294654577099,-1.41136676947102,-42.9620044626978,-0.355445892554423,"earlier",-0.59739553676022
"Medialuna californiensis",1995,7.2873055567516,6.41136676947102,1.03294654577099,0.875938787280583,26.6635766848209,-0.355445892554423,"earlier",-0.59739553676022
"Medialuna californiensis",2005,7,6.41136676947102,1.03294654577099,0.588633230528981,17.9179955373022,-0.355445892554423,"earlier",-0.59739553676022
"Medialuna californiensis",2015,5.17482985916474,6.41136676947102,1.03294654577099,-1.23653691030628,-37.6401835497233,-0.355445892554423,"earlier",-0.59739553676022
"Merluccius productus",1955,9.8100383707145,8.08007501605326,0.770265723551209,1.72996335466125,52.6600845158884,-0.572053342374483,"earlier",-0.620895278657775
"Merluccius productus",1965,7.81430174410063,8.08007501605326,0.770265723551209,-0.265773271952629,-8.09013839823802,-0.572053342374483,"earlier",-0.620895278657775
"Merluccius productus",1975,7.65111878522726,8.08007501605326,0.770265723551209,-0.428956230826,-13.0574276663434,-0.572053342374483,"earlier",-0.620895278657775
"Merluccius productus",1985,7.73585783802942,8.08007501605326,0.770265723551209,-0.34421717802384,-10.4779708990457,-0.572053342374483,"earlier",-0.620895278657775
"Merluccius productus",1995,7.82917235319652,8.08007501605326,0.770265723551209,-0.25090266285674,-7.63747705735917,-0.572053342374483,"earlier",-0.620895278657775
"Merluccius productus",2005,7.99070052187662,8.08007501605326,0.770265723551209,-0.0893744941766323,-2.72055960273669,-0.572053342374483,"earlier",-0.620895278657775
"Merluccius productus",2015,7.72933549922785,8.08007501605326,0.770265723551209,-0.350739516825409,-10.6765108921655,-0.572053342374483,"earlier",-0.620895278657775
"Microstomus pacificus",1955,5.15122256182273,5.35295304303094,0.407119027601359,-0.201730481208216,-6.14067584797809,-0.368832705451205,"earlier",-0.211588511030886
"Microstomus pacificus",1965,5.75728155339806,5.35295304303094,0.407119027601359,0.404328510367114,12.307759855575,-0.368832705451205,"earlier",-0.211588511030886
"Microstomus pacificus",1975,5.78967971990026,5.35295304303094,0.407119027601359,0.436726676869317,13.293960043902,-0.368832705451205,"earlier",-0.211588511030886
"Microstomus pacificus",1985,5.03971715750778,5.35295304303094,0.407119027601359,-0.313235885523168,-9.53490035532524,-0.368832705451205,"earlier",-0.211588511030886
"Microstomus pacificus",1995,5.77623551918278,5.35295304303094,0.407119027601359,0.423282476151839,12.884718574062,-0.368832705451205,"earlier",-0.211588511030886
"Microstomus pacificus",2005,4.83421002860547,5.35295304303094,0.407119027601359,-0.518743014425469,-15.7905373591113,-0.368832705451205,"earlier",-0.211588511030886
"Microstomus pacificus",2015,5.12232476079953,5.35295304303094,0.407119027601359,-0.230628282231415,-7.02032491112428,-0.368832705451205,"earlier",-0.211588511030886
"Nansenia candida",1955,4.71337028056806,4.58925508910132,0.237794223666541,0.124115191466747,3.77806642824778,-0.8517270314937,"earlier",-0.285392784798402
"Nansenia candida",1965,4.92920289855072,4.58925508910132,0.237794223666541,0.339947809449409,10.34801131964,-0.8517270314937,"earlier",-0.285392784798402
"Nansenia candida",1975,4.78088593097217,4.58925508910132,0.237794223666541,0.191630841870859,5.83324282654895,-0.8517270314937,"earlier",-0.285392784798402
"Nansenia candida",1985,4.53321780974373,4.58925508910132,0.237794223666541,-0.0560372793575832,-1.70577478364483,-0.8517270314937,"earlier",-0.285392784798402
"Nansenia candida",1995,4.55341602941225,4.58925508910132,0.237794223666541,-0.0358390596890699,-1.09094097693529,-0.8517270314937,"earlier",-0.285392784798402
"Nansenia candida",2005,4.24325507512224,4.58925508910132,0.237794223666541,-0.346000013979071,-10.5322404255229,-0.8517270314937,"earlier",-0.285392784798402
"Nansenia candida",2015,4.37143759934002,4.58925508910132,0.237794223666541,-0.217817489761291,-6.6303643883337,-0.8517270314937,"earlier",-0.285392784798402
