"New_Decade","ct","mean_ct_months","sd_ct_months","ct_anomaly_months","ct_anomaly_days"
"1955",7.6363740557468,7.22371031476779,0.351629027932037,0.41266374097901,12.5614842754011
"1965",7.06840421679835,7.22371031476779,0.351629027932037,-0.155306097969431,-4.72751762218949
"1975",7.64389491666831,7.22371031476779,0.351629027932037,0.420184601900525,12.790419281852
"1985",7.43452760047285,7.22371031476779,0.351629027932037,0.210817285705063,6.41727817686211
"1995",7.11517770255969,7.22371031476779,0.351629027932037,-0.108532612208095,-3.30373271561442
"2005",6.76098502394983,7.22371031476779,0.351629027932037,-0.462725290817956,-14.0853578524986
"2015",6.90660868717867,7.22371031476779,0.351629027932037,-0.317101627589113,-9.65257354381261
